44.000,513.934
88.000,571.447
132.000,671.772
176.000,820.766
220.000,825.832
264.000,796.072
308.000,769.223
352.000,713.806
396.000,663.210
440.000,661.397
484.000,689.380
528.000,711.340
572.000,777.675
616.000,714.007
660.000,634.481
704.000,681.521
748.000,792.991
792.000,801.184
836.000,730.211
880.000,759.144
924.000,736.057
968.000,694.118
1012.000,789.133
1056.000,832.328
1100.000,877.072
1144.000,868.909
1188.000,831.143
1232.000,785.828
1276.000,712.523
