9361.000,209.868
22716.000,223.063
38129.000,241.548
58467.000,275.097
81178.000,305.871
110242.000,417.523
164534.000,648.265
239240.000,868.689
317259.000,1028.192
419572.000,1026.702
486211.000,1022.977
585401.000,1020.936
688331.000,1025.541
787056.000,1026.929
894545.000,1085.220
993216.000,1147.068
