204.000,209.868
408.000,223.063
612.000,241.548
816.000,275.097
1020.000,305.871
1224.000,417.523
1428.000,648.265
1632.000,868.689
1836.000,1028.192
2040.000,1026.702
2244.000,1022.977
2448.000,1020.936
2652.000,1025.541
2856.000,1026.929
3060.000,1085.220
3264.000,1147.068
