44000.000,489.447
88000.000,866.990
132000.000,1649.009
176000.000,2575.041
220000.000,3272.823
264000.000,3856.935
308000.000,4441.445
352000.000,4804.231
396000.000,4986.617
440000.000,5193.796
484000.000,5338.234
528000.000,5451.827
572000.000,5579.538
616000.000,5743.055
660000.000,5885.276
704000.000,5835.057
748000.000,5726.016
792000.000,5938.304
836000.000,6121.289
880000.000,6352.921
924000.000,6511.396
968000.000,6656.908
