5191.000,27.702
15256.000,53.601
29695.000,126.751
54481.000,466.270
102452.000,729.342
160285.000,894.245
216794.000,953.951
280886.000,999.457
348494.000,1009.919
427096.000,1031.247
495488.000,1040.900
580372.000,1059.309
659601.000,1055.565
729160.000,1070.616
811392.000,1072.463
904366.000,1094.923
996169.000,1080.003
