44.000,39.538
88.000,69.029
132.000,92.305
176.000,99.021
220.000,99.152
264.000,123.926
308.000,149.198
352.000,171.283
396.000,192.180
440.000,225.331
484.000,247.458
528.000,261.368
572.000,269.212
616.000,286.363
660.000,302.019
704.000,313.515
748.000,317.822
792.000,321.548
836.000,326.149
880.000,328.950
924.000,329.985
968.000,329.330
