6531.000,75.589
16541.000,120.115
30467.000,155.854
43788.000,181.418
57109.000,189.233
74101.000,225.072
95811.000,286.922
126802.000,393.952
183538.000,626.193
285613.000,913.765
379656.000,1058.661
487329.000,1050.770
601600.000,1054.238
695223.000,1053.940
804442.000,1081.777
914789.000,1088.413
1002486.000,1240.313
