44.000,553.689
88.000,606.781
132.000,979.596
176.000,1617.915
220.000,2256.632
264.000,2852.717
308.000,3446.051
352.000,3958.933
396.000,4391.193
440.000,4834.205
484.000,5026.168
528.000,5220.946
572.000,5416.078
616.000,5604.176
660.000,5728.570
704.000,5840.565
748.000,5986.336
792.000,6094.604
836.000,6137.518
880.000,6171.069
924.000,6235.392
968.000,6374.256
